id,name,category,servingSize,current_calories,current_protein,current_carbs,current_fat,current_fiber,status,pageTitle,source_calories_per_100g,source_protein_per_100g,source_carbs_per_100g,source_fat_per_100g,source_fiber_per_100g,url,error
f-israel-382,יוגורט דנונה / ביו 1.5% - שטראוס,יוגורט,100 גרם,67,4.5,4.8,1.5,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%99%D7%95%D7%92%D7%95%D7%A8%D7%98%20%D7%93%D7%A0%D7%95%D7%A0%D7%94%20%2F%20%D7%91%D7%99%D7%95%201.5%25%20-%20%D7%A9%D7%98%D7%A8%D7%90%D7%95%D7%A1,HTTPError: HTTP Error 404: Not Found
f-israel-383,יוגורט דנונה / ביו 3% - שטראוס,יוגורט,100 גרם,94,4.5,4.8,3,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%99%D7%95%D7%92%D7%95%D7%A8%D7%98%20%D7%93%D7%A0%D7%95%D7%A0%D7%94%20%2F%20%D7%91%D7%99%D7%95%203%25%20-%20%D7%A9%D7%98%D7%A8%D7%90%D7%95%D7%A1,HTTPError: HTTP Error 404: Not Found
f-israel-384,יוגורט דנונה / ביו 4.5% - שטראוס,יוגורט,100 גרם,121,4.5,4.8,4.5,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%99%D7%95%D7%92%D7%95%D7%A8%D7%98%20%D7%93%D7%A0%D7%95%D7%A0%D7%94%20%2F%20%D7%91%D7%99%D7%95%204.5%25%20-%20%D7%A9%D7%98%D7%A8%D7%90%D7%95%D7%A1,HTTPError: HTTP Error 404: Not Found
f-israel-385,יוגורט דנונה / ביו 0% - יוטבתה,יוגורט,100 גרם,40,4.5,4.8,0,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%99%D7%95%D7%92%D7%95%D7%A8%D7%98%20%D7%93%D7%A0%D7%95%D7%A0%D7%94%20%2F%20%D7%91%D7%99%D7%95%200%25%20-%20%D7%99%D7%95%D7%98%D7%91%D7%AA%D7%94,HTTPError: HTTP Error 404: Not Found
f-israel-386,יוגורט דנונה / ביו 1.5% - יוטבתה,יוגורט,100 גרם,67,4.5,4.8,1.5,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%99%D7%95%D7%92%D7%95%D7%A8%D7%98%20%D7%93%D7%A0%D7%95%D7%A0%D7%94%20%2F%20%D7%91%D7%99%D7%95%201.5%25%20-%20%D7%99%D7%95%D7%98%D7%91%D7%AA%D7%94,HTTPError: HTTP Error 404: Not Found
f-israel-387,יוגורט דנונה / ביו 3% - יוטבתה,יוגורט,100 גרם,94,4.5,4.8,3,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%99%D7%95%D7%92%D7%95%D7%A8%D7%98%20%D7%93%D7%A0%D7%95%D7%A0%D7%94%20%2F%20%D7%91%D7%99%D7%95%203%25%20-%20%D7%99%D7%95%D7%98%D7%91%D7%AA%D7%94,HTTPError: HTTP Error 404: Not Found
f-israel-388,יוגורט דנונה / ביו 4.5% - יוטבתה,יוגורט,100 גרם,121,4.5,4.8,4.5,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%99%D7%95%D7%92%D7%95%D7%A8%D7%98%20%D7%93%D7%A0%D7%95%D7%A0%D7%94%20%2F%20%D7%91%D7%99%D7%95%204.5%25%20-%20%D7%99%D7%95%D7%98%D7%91%D7%AA%D7%94,HTTPError: HTTP Error 404: Not Found
f-israel-389,יוגורט דנונה / ביו 0% - שופרסל,יוגורט,100 גרם,40,4.5,4.8,0,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%99%D7%95%D7%92%D7%95%D7%A8%D7%98%20%D7%93%D7%A0%D7%95%D7%A0%D7%94%20%2F%20%D7%91%D7%99%D7%95%200%25%20-%20%D7%A9%D7%95%D7%A4%D7%A8%D7%A1%D7%9C,HTTPError: HTTP Error 404: Not Found
f-israel-390,יוגורט דנונה / ביו 1.5% - שופרסל,יוגורט,100 גרם,67,4.5,4.8,1.5,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%99%D7%95%D7%92%D7%95%D7%A8%D7%98%20%D7%93%D7%A0%D7%95%D7%A0%D7%94%20%2F%20%D7%91%D7%99%D7%95%201.5%25%20-%20%D7%A9%D7%95%D7%A4%D7%A8%D7%A1%D7%9C,HTTPError: HTTP Error 404: Not Found
f-israel-391,יוגורט דנונה / ביו 3% - שופרסל,יוגורט,100 גרם,94,4.5,4.8,3,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%99%D7%95%D7%92%D7%95%D7%A8%D7%98%20%D7%93%D7%A0%D7%95%D7%A0%D7%94%20%2F%20%D7%91%D7%99%D7%95%203%25%20-%20%D7%A9%D7%95%D7%A4%D7%A8%D7%A1%D7%9C,HTTPError: HTTP Error 404: Not Found
f-israel-392,יוגורט דנונה / ביו 4.5% - שופרסל,יוגורט,100 גרם,121,4.5,4.8,4.5,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%99%D7%95%D7%92%D7%95%D7%A8%D7%98%20%D7%93%D7%A0%D7%95%D7%A0%D7%94%20%2F%20%D7%91%D7%99%D7%95%204.5%25%20-%20%D7%A9%D7%95%D7%A4%D7%A8%D7%A1%D7%9C,HTTPError: HTTP Error 404: Not Found
f-israel-393,חזה עוף אפוי בתנור,מנות עיקריות,100 גרם,125,26,0,2.5,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%97%D7%96%D7%94%20%D7%A2%D7%95%D7%A3%20%D7%90%D7%A4%D7%95%D7%99%20%D7%91%D7%AA%D7%A0%D7%95%D7%A8,HTTPError: HTTP Error 404: Not Found
f-israel-394,חזה עוף בגריל,מנות עיקריות,100 גרם,125,26,0,2.5,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%97%D7%96%D7%94%20%D7%A2%D7%95%D7%A3%20%D7%91%D7%92%D7%A8%D7%99%D7%9C,HTTPError: HTTP Error 404: Not Found
f-israel-395,חזה עוף מבושל במרק,מנות עיקריות,100 גרם,125,26,0,2.5,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%97%D7%96%D7%94%20%D7%A2%D7%95%D7%A3%20%D7%9E%D7%91%D7%95%D7%A9%D7%9C%20%D7%91%D7%9E%D7%A8%D7%A7,HTTPError: HTTP Error 404: Not Found
f-israel-396,חזה עוף מוקפץ עם ירקות,מנות עיקריות,100 גרם,125,26,1.5,2.5,0.5,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%97%D7%96%D7%94%20%D7%A2%D7%95%D7%A3%20%D7%9E%D7%95%D7%A7%D7%A4%D7%A5%20%D7%A2%D7%9D%20%D7%99%D7%A8%D7%A7%D7%95%D7%AA,HTTPError: HTTP Error 404: Not Found
f-israel-397,חזה עוף מבושל ברוטב עגבניות,מנות עיקריות,100 גרם,125,26,0,2.5,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%97%D7%96%D7%94%20%D7%A2%D7%95%D7%A3%20%D7%9E%D7%91%D7%95%D7%A9%D7%9C%20%D7%91%D7%A8%D7%95%D7%98%D7%91%20%D7%A2%D7%92%D7%91%D7%A0%D7%99%D7%95%D7%AA,HTTPError: HTTP Error 404: Not Found
f-israel-398,פרגית עוף אפוי בתנור,מנות עיקריות,100 גרם,125,26,0,2.5,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A4%D7%A8%D7%92%D7%99%D7%AA%20%D7%A2%D7%95%D7%A3%20%D7%90%D7%A4%D7%95%D7%99%20%D7%91%D7%AA%D7%A0%D7%95%D7%A8,HTTPError: HTTP Error 404: Not Found
f-israel-399,פרגית עוף בגריל,מנות עיקריות,100 גרם,125,26,0,2.5,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A4%D7%A8%D7%92%D7%99%D7%AA%20%D7%A2%D7%95%D7%A3%20%D7%91%D7%92%D7%A8%D7%99%D7%9C,HTTPError: HTTP Error 404: Not Found
f-israel-400,פרגית עוף מבושל במרק,מנות עיקריות,100 גרם,125,26,0,2.5,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A4%D7%A8%D7%92%D7%99%D7%AA%20%D7%A2%D7%95%D7%A3%20%D7%9E%D7%91%D7%95%D7%A9%D7%9C%20%D7%91%D7%9E%D7%A8%D7%A7,HTTPError: HTTP Error 404: Not Found
f-israel-401,פרגית עוף מוקפץ עם ירקות,מנות עיקריות,100 גרם,125,26,1.5,2.5,0.5,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A4%D7%A8%D7%92%D7%99%D7%AA%20%D7%A2%D7%95%D7%A3%20%D7%9E%D7%95%D7%A7%D7%A4%D7%A5%20%D7%A2%D7%9D%20%D7%99%D7%A8%D7%A7%D7%95%D7%AA,HTTPError: HTTP Error 404: Not Found
f-israel-402,פרגית עוף מבושל ברוטב עגבניות,מנות עיקריות,100 גרם,125,26,0,2.5,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A4%D7%A8%D7%92%D7%99%D7%AA%20%D7%A2%D7%95%D7%A3%20%D7%9E%D7%91%D7%95%D7%A9%D7%9C%20%D7%91%D7%A8%D7%95%D7%98%D7%91%20%D7%A2%D7%92%D7%91%D7%A0%D7%99%D7%95%D7%AA,HTTPError: HTTP Error 404: Not Found
f-israel-403,כרעי עוף אפוי בתנור,מנות עיקריות,100 גרם,125,26,0,2.5,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%9B%D7%A8%D7%A2%D7%99%20%D7%A2%D7%95%D7%A3%20%D7%90%D7%A4%D7%95%D7%99%20%D7%91%D7%AA%D7%A0%D7%95%D7%A8,HTTPError: HTTP Error 404: Not Found
f-israel-404,כרעי עוף בגריל,מנות עיקריות,100 גרם,125,26,0,2.5,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%9B%D7%A8%D7%A2%D7%99%20%D7%A2%D7%95%D7%A3%20%D7%91%D7%92%D7%A8%D7%99%D7%9C,HTTPError: HTTP Error 404: Not Found
f-israel-405,כרעי עוף מבושל במרק,מנות עיקריות,100 גרם,125,26,0,2.5,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%9B%D7%A8%D7%A2%D7%99%20%D7%A2%D7%95%D7%A3%20%D7%9E%D7%91%D7%95%D7%A9%D7%9C%20%D7%91%D7%9E%D7%A8%D7%A7,HTTPError: HTTP Error 404: Not Found
f-israel-406,כרעי עוף מוקפץ עם ירקות,מנות עיקריות,100 גרם,125,26,1.5,2.5,0.5,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%9B%D7%A8%D7%A2%D7%99%20%D7%A2%D7%95%D7%A3%20%D7%9E%D7%95%D7%A7%D7%A4%D7%A5%20%D7%A2%D7%9D%20%D7%99%D7%A8%D7%A7%D7%95%D7%AA,HTTPError: HTTP Error 404: Not Found
f-israel-407,כרעי עוף מבושל ברוטב עגבניות,מנות עיקריות,100 גרם,125,26,0,2.5,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%9B%D7%A8%D7%A2%D7%99%20%D7%A2%D7%95%D7%A3%20%D7%9E%D7%91%D7%95%D7%A9%D7%9C%20%D7%91%D7%A8%D7%95%D7%98%D7%91%20%D7%A2%D7%92%D7%91%D7%A0%D7%99%D7%95%D7%AA,HTTPError: HTTP Error 404: Not Found
f-israel-408,בשר בקר 5% אפוי בתנור,מנות עיקריות,100 גרם,185,26,0,9,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%91%D7%A9%D7%A8%20%D7%91%D7%A7%D7%A8%205%25%20%D7%90%D7%A4%D7%95%D7%99%20%D7%91%D7%AA%D7%A0%D7%95%D7%A8,HTTPError: HTTP Error 404: Not Found
f-israel-409,בשר בקר 5% בגריל,מנות עיקריות,100 גרם,185,26,0,9,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%91%D7%A9%D7%A8%20%D7%91%D7%A7%D7%A8%205%25%20%D7%91%D7%92%D7%A8%D7%99%D7%9C,HTTPError: HTTP Error 404: Not Found
f-israel-410,בשר בקר 5% מבושל במרק,מנות עיקריות,100 גרם,185,26,0,9,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%91%D7%A9%D7%A8%20%D7%91%D7%A7%D7%A8%205%25%20%D7%9E%D7%91%D7%95%D7%A9%D7%9C%20%D7%91%D7%9E%D7%A8%D7%A7,HTTPError: HTTP Error 404: Not Found
f-israel-411,בשר בקר 5% מוקפץ עם ירקות,מנות עיקריות,100 גרם,185,26,1.5,9,0.5,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%91%D7%A9%D7%A8%20%D7%91%D7%A7%D7%A8%205%25%20%D7%9E%D7%95%D7%A7%D7%A4%D7%A5%20%D7%A2%D7%9D%20%D7%99%D7%A8%D7%A7%D7%95%D7%AA,HTTPError: HTTP Error 404: Not Found
f-israel-412,בשר בקר 5% מבושל ברוטב עגבניות,מנות עיקריות,100 גרם,185,26,0,9,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%91%D7%A9%D7%A8%20%D7%91%D7%A7%D7%A8%205%25%20%D7%9E%D7%91%D7%95%D7%A9%D7%9C%20%D7%91%D7%A8%D7%95%D7%98%D7%91%20%D7%A2%D7%92%D7%91%D7%A0%D7%99%D7%95%D7%AA,HTTPError: HTTP Error 404: Not Found
f-israel-413,בשר בקר 12% אפוי בתנור,מנות עיקריות,100 גרם,185,26,0,9,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%91%D7%A9%D7%A8%20%D7%91%D7%A7%D7%A8%2012%25%20%D7%90%D7%A4%D7%95%D7%99%20%D7%91%D7%AA%D7%A0%D7%95%D7%A8,HTTPError: HTTP Error 404: Not Found
f-israel-414,בשר בקר 12% בגריל,מנות עיקריות,100 גרם,185,26,0,9,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%91%D7%A9%D7%A8%20%D7%91%D7%A7%D7%A8%2012%25%20%D7%91%D7%92%D7%A8%D7%99%D7%9C,HTTPError: HTTP Error 404: Not Found
f-israel-415,בשר בקר 12% מבושל במרק,מנות עיקריות,100 גרם,185,26,0,9,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%91%D7%A9%D7%A8%20%D7%91%D7%A7%D7%A8%2012%25%20%D7%9E%D7%91%D7%95%D7%A9%D7%9C%20%D7%91%D7%9E%D7%A8%D7%A7,HTTPError: HTTP Error 404: Not Found
f-israel-416,בשר בקר 12% מוקפץ עם ירקות,מנות עיקריות,100 גרם,185,26,1.5,9,0.5,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%91%D7%A9%D7%A8%20%D7%91%D7%A7%D7%A8%2012%25%20%D7%9E%D7%95%D7%A7%D7%A4%D7%A5%20%D7%A2%D7%9D%20%D7%99%D7%A8%D7%A7%D7%95%D7%AA,HTTPError: HTTP Error 404: Not Found
f-israel-417,בשר בקר 12% מבושל ברוטב עגבניות,מנות עיקריות,100 גרם,185,26,0,9,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%91%D7%A9%D7%A8%20%D7%91%D7%A7%D7%A8%2012%25%20%D7%9E%D7%91%D7%95%D7%A9%D7%9C%20%D7%91%D7%A8%D7%95%D7%98%D7%91%20%D7%A2%D7%92%D7%91%D7%A0%D7%99%D7%95%D7%AA,HTTPError: HTTP Error 404: Not Found
f-israel-418,סטייק סינטה אפוי בתנור,מנות עיקריות,100 גרם,115,14,0,6,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A1%D7%98%D7%99%D7%99%D7%A7%20%D7%A1%D7%99%D7%A0%D7%98%D7%94%20%D7%90%D7%A4%D7%95%D7%99%20%D7%91%D7%AA%D7%A0%D7%95%D7%A8,HTTPError: HTTP Error 404: Not Found
f-israel-419,סטייק סינטה בגריל,מנות עיקריות,100 גרם,115,14,0,6,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A1%D7%98%D7%99%D7%99%D7%A7%20%D7%A1%D7%99%D7%A0%D7%98%D7%94%20%D7%91%D7%92%D7%A8%D7%99%D7%9C,HTTPError: HTTP Error 404: Not Found
f-israel-420,סטייק סינטה מבושל במרק,מנות עיקריות,100 גרם,115,14,0,6,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A1%D7%98%D7%99%D7%99%D7%A7%20%D7%A1%D7%99%D7%A0%D7%98%D7%94%20%D7%9E%D7%91%D7%95%D7%A9%D7%9C%20%D7%91%D7%9E%D7%A8%D7%A7,HTTPError: HTTP Error 404: Not Found
f-israel-421,סטייק סינטה מוקפץ עם ירקות,מנות עיקריות,100 גרם,115,14,1.5,6,0.5,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A1%D7%98%D7%99%D7%99%D7%A7%20%D7%A1%D7%99%D7%A0%D7%98%D7%94%20%D7%9E%D7%95%D7%A7%D7%A4%D7%A5%20%D7%A2%D7%9D%20%D7%99%D7%A8%D7%A7%D7%95%D7%AA,HTTPError: HTTP Error 404: Not Found
f-israel-422,סטייק סינטה מבושל ברוטב עגבניות,מנות עיקריות,100 גרם,115,14,0,6,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A1%D7%98%D7%99%D7%99%D7%A7%20%D7%A1%D7%99%D7%A0%D7%98%D7%94%20%D7%9E%D7%91%D7%95%D7%A9%D7%9C%20%D7%91%D7%A8%D7%95%D7%98%D7%91%20%D7%A2%D7%92%D7%91%D7%A0%D7%99%D7%95%D7%AA,HTTPError: HTTP Error 404: Not Found
f-israel-423,פילה סלמון אפוי בתנור,מנות עיקריות,100 גרם,185,26,0,9,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A4%D7%99%D7%9C%D7%94%20%D7%A1%D7%9C%D7%9E%D7%95%D7%9F%20%D7%90%D7%A4%D7%95%D7%99%20%D7%91%D7%AA%D7%A0%D7%95%D7%A8,HTTPError: HTTP Error 404: Not Found
f-israel-424,פילה סלמון בגריל,מנות עיקריות,100 גרם,185,26,0,9,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A4%D7%99%D7%9C%D7%94%20%D7%A1%D7%9C%D7%9E%D7%95%D7%9F%20%D7%91%D7%92%D7%A8%D7%99%D7%9C,HTTPError: HTTP Error 404: Not Found
f-israel-425,פילה סלמון מבושל במרק,מנות עיקריות,100 גרם,185,26,0,9,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A4%D7%99%D7%9C%D7%94%20%D7%A1%D7%9C%D7%9E%D7%95%D7%9F%20%D7%9E%D7%91%D7%95%D7%A9%D7%9C%20%D7%91%D7%9E%D7%A8%D7%A7,HTTPError: HTTP Error 404: Not Found
f-israel-426,פילה סלמון מוקפץ עם ירקות,מנות עיקריות,100 גרם,185,26,1.5,9,0.5,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A4%D7%99%D7%9C%D7%94%20%D7%A1%D7%9C%D7%9E%D7%95%D7%9F%20%D7%9E%D7%95%D7%A7%D7%A4%D7%A5%20%D7%A2%D7%9D%20%D7%99%D7%A8%D7%A7%D7%95%D7%AA,HTTPError: HTTP Error 404: Not Found
f-israel-427,פילה סלמון מבושל ברוטב עגבניות,מנות עיקריות,100 גרם,185,26,0,9,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A4%D7%99%D7%9C%D7%94%20%D7%A1%D7%9C%D7%9E%D7%95%D7%9F%20%D7%9E%D7%91%D7%95%D7%A9%D7%9C%20%D7%91%D7%A8%D7%95%D7%98%D7%91%20%D7%A2%D7%92%D7%91%D7%A0%D7%99%D7%95%D7%AA,HTTPError: HTTP Error 404: Not Found
f-israel-428,פילה אמנון אפוי בתנור,מנות עיקריות,100 גרם,115,26,0,6,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A4%D7%99%D7%9C%D7%94%20%D7%90%D7%9E%D7%A0%D7%95%D7%9F%20%D7%90%D7%A4%D7%95%D7%99%20%D7%91%D7%AA%D7%A0%D7%95%D7%A8,HTTPError: HTTP Error 404: Not Found
f-israel-429,פילה אמנון בגריל,מנות עיקריות,100 גרם,115,26,0,6,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A4%D7%99%D7%9C%D7%94%20%D7%90%D7%9E%D7%A0%D7%95%D7%9F%20%D7%91%D7%92%D7%A8%D7%99%D7%9C,HTTPError: HTTP Error 404: Not Found
f-israel-430,פילה אמנון מבושל במרק,מנות עיקריות,100 גרם,115,26,0,6,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A4%D7%99%D7%9C%D7%94%20%D7%90%D7%9E%D7%A0%D7%95%D7%9F%20%D7%9E%D7%91%D7%95%D7%A9%D7%9C%20%D7%91%D7%9E%D7%A8%D7%A7,HTTPError: HTTP Error 404: Not Found
f-israel-431,פילה אמנון מוקפץ עם ירקות,מנות עיקריות,100 גרם,115,26,1.5,6,0.5,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A4%D7%99%D7%9C%D7%94%20%D7%90%D7%9E%D7%A0%D7%95%D7%9F%20%D7%9E%D7%95%D7%A7%D7%A4%D7%A5%20%D7%A2%D7%9D%20%D7%99%D7%A8%D7%A7%D7%95%D7%AA,HTTPError: HTTP Error 404: Not Found
f-israel-432,פילה אמנון מבושל ברוטב עגבניות,מנות עיקריות,100 גרם,115,26,0,6,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A4%D7%99%D7%9C%D7%94%20%D7%90%D7%9E%D7%A0%D7%95%D7%9F%20%D7%9E%D7%91%D7%95%D7%A9%D7%9C%20%D7%91%D7%A8%D7%95%D7%98%D7%91%20%D7%A2%D7%92%D7%91%D7%A0%D7%99%D7%95%D7%AA,HTTPError: HTTP Error 404: Not Found
f-israel-433,חזה הודו אפוי בתנור,מנות עיקריות,100 גרם,125,26,0,2.5,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%97%D7%96%D7%94%20%D7%94%D7%95%D7%93%D7%95%20%D7%90%D7%A4%D7%95%D7%99%20%D7%91%D7%AA%D7%A0%D7%95%D7%A8,HTTPError: HTTP Error 404: Not Found
f-israel-434,חזה הודו בגריל,מנות עיקריות,100 גרם,125,26,0,2.5,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%97%D7%96%D7%94%20%D7%94%D7%95%D7%93%D7%95%20%D7%91%D7%92%D7%A8%D7%99%D7%9C,HTTPError: HTTP Error 404: Not Found
f-israel-435,חזה הודו מבושל במרק,מנות עיקריות,100 גרם,125,26,0,2.5,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%97%D7%96%D7%94%20%D7%94%D7%95%D7%93%D7%95%20%D7%9E%D7%91%D7%95%D7%A9%D7%9C%20%D7%91%D7%9E%D7%A8%D7%A7,HTTPError: HTTP Error 404: Not Found
f-israel-436,חזה הודו מוקפץ עם ירקות,מנות עיקריות,100 גרם,125,26,1.5,2.5,0.5,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%97%D7%96%D7%94%20%D7%94%D7%95%D7%93%D7%95%20%D7%9E%D7%95%D7%A7%D7%A4%D7%A5%20%D7%A2%D7%9D%20%D7%99%D7%A8%D7%A7%D7%95%D7%AA,HTTPError: HTTP Error 404: Not Found
f-israel-437,חזה הודו מבושל ברוטב עגבניות,מנות עיקריות,100 גרם,125,26,0,2.5,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%97%D7%96%D7%94%20%D7%94%D7%95%D7%93%D7%95%20%D7%9E%D7%91%D7%95%D7%A9%D7%9C%20%D7%91%D7%A8%D7%95%D7%98%D7%91%20%D7%A2%D7%92%D7%91%D7%A0%D7%99%D7%95%D7%AA,HTTPError: HTTP Error 404: Not Found
f-israel-438,טופו קלאסי אפוי בתנור,מנות עיקריות,100 גרם,115,14,0,6,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%98%D7%95%D7%A4%D7%95%20%D7%A7%D7%9C%D7%90%D7%A1%D7%99%20%D7%90%D7%A4%D7%95%D7%99%20%D7%91%D7%AA%D7%A0%D7%95%D7%A8,HTTPError: HTTP Error 404: Not Found
f-israel-439,טופו קלאסי בגריל,מנות עיקריות,100 גרם,115,14,0,6,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%98%D7%95%D7%A4%D7%95%20%D7%A7%D7%9C%D7%90%D7%A1%D7%99%20%D7%91%D7%92%D7%A8%D7%99%D7%9C,HTTPError: HTTP Error 404: Not Found
f-israel-440,טופו קלאסי מבושל במרק,מנות עיקריות,100 גרם,115,14,0,6,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%98%D7%95%D7%A4%D7%95%20%D7%A7%D7%9C%D7%90%D7%A1%D7%99%20%D7%9E%D7%91%D7%95%D7%A9%D7%9C%20%D7%91%D7%9E%D7%A8%D7%A7,HTTPError: HTTP Error 404: Not Found
f-israel-441,טופו קלאסי מוקפץ עם ירקות,מנות עיקריות,100 גרם,115,14,1.5,6,0.5,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%98%D7%95%D7%A4%D7%95%20%D7%A7%D7%9C%D7%90%D7%A1%D7%99%20%D7%9E%D7%95%D7%A7%D7%A4%D7%A5%20%D7%A2%D7%9D%20%D7%99%D7%A8%D7%A7%D7%95%D7%AA,HTTPError: HTTP Error 404: Not Found
f-israel-442,טופו קלאסי מבושל ברוטב עגבניות,מנות עיקריות,100 גרם,115,14,0,6,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%98%D7%95%D7%A4%D7%95%20%D7%A7%D7%9C%D7%90%D7%A1%D7%99%20%D7%9E%D7%91%D7%95%D7%A9%D7%9C%20%D7%91%D7%A8%D7%95%D7%98%D7%91%20%D7%A2%D7%92%D7%91%D7%A0%D7%99%D7%95%D7%AA,HTTPError: HTTP Error 404: Not Found
f-israel-443,אורז לבן (בישול ביתי נקי),דגנים ופחמימות,100 גרם,130,3.2,27,1,2,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%90%D7%95%D7%A8%D7%96%20%D7%9C%D7%91%D7%9F%20%28%D7%91%D7%99%D7%A9%D7%95%D7%9C%20%D7%91%D7%99%D7%AA%D7%99%20%D7%A0%D7%A7%D7%99%29,HTTPError: HTTP Error 404: Not Found
f-israel-444,אורז לבן (עם מעט שמן זית),דגנים ופחמימות,100 גרם,130,3.2,27,1,2,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%90%D7%95%D7%A8%D7%96%20%D7%9C%D7%91%D7%9F%20%28%D7%A2%D7%9D%20%D7%9E%D7%A2%D7%98%20%D7%A9%D7%9E%D7%9F%20%D7%96%D7%99%D7%AA%29,HTTPError: HTTP Error 404: Not Found
f-israel-445,אורז לבן (עם עשבי תיבול),דגנים ופחמימות,100 גרם,130,3.2,27,1,2,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%90%D7%95%D7%A8%D7%96%20%D7%9C%D7%91%D7%9F%20%28%D7%A2%D7%9D%20%D7%A2%D7%A9%D7%91%D7%99%20%D7%AA%D7%99%D7%91%D7%95%D7%9C%29,HTTPError: HTTP Error 404: Not Found
f-israel-446,אורז לבן (עם בצל מוזהב),דגנים ופחמימות,100 גרם,130,3.2,27,1,2,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%90%D7%95%D7%A8%D7%96%20%D7%9C%D7%91%D7%9F%20%28%D7%A2%D7%9D%20%D7%91%D7%A6%D7%9C%20%D7%9E%D7%95%D7%96%D7%94%D7%91%29,HTTPError: HTTP Error 404: Not Found
